,line_id,order_id,order_date,order_timestamp,store_id,sku,quantity,product_style,product_category,product_size,product_list_price,line_total,parent_line_id,original_order_id,order_type,order_type_original
186,2I0000000265,2I01000183,2018-05-06 00:00:00,2018-05-06 14:25:15,28,10932186,1,226494,22, 9,45.0,45.0,,2I01000183,1,1.0
187,2I0000000266,2I01000183,2018-05-06 00:00:00,2018-05-06 14:25:15,28,11021897,1,238813,22, 9,130.0,130.0,,2I01000183,1,1.0
188,2I0000000267,2I01000184,2018-05-06 00:00:00,2018-05-06 14:26:28,28,10989707,1,234566,22,11,120.0,102.0,,2I01000184,1,
189,AF0000032558,AF01022269,2018-05-06 00:00:00,2018-05-06 14:31:03,5,11014206,1,237737,22, 9½,120.0,108.0,,AF01022269,1,1.0
190,2F0000005210,2F01003798,2018-05-06 00:00:00,2018-05-06 14:39:25,25,11027111,1,239561,22,11,128.0,128.0,,2F01003798,1,1.0
191,2I0000000270,2I01000187,2018-05-06 00:00:00,2018-05-06 14:45:57,28,10919623,1,224700,22,10,45.0,45.0,,2I01000187,1,1.0
192,2I0000000271,2I01000187,2018-05-06 00:00:00,2018-05-06 14:45:57,28,11025624,1,239328,22, 9,110.0,110.0,,2I01000187,1,1.0
193,0F0000074762,0F01051053,2018-05-06 00:00:00,2018-05-06 14:50:40,5,11015789,1,238048,22,12,168.0,168.0,,0F01051053,1,1.0
194,0F0000074769,0F01051060,2018-05-06 00:00:00,2018-05-06 15:04:07,5,11014401,1,237754,22,10½,130.0,110.5,,0F01051060,1,1.0
195,0F0000074770,0F01051060,2018-05-06 00:00:00,2018-05-06 15:04:07,5,10801852,1,207847,22,10,195.0,195.0,,0F01051060,1,1.0
196,3D0000017938,3D01013817,2018-05-06 00:00:00,2018-05-06 15:22:19,33,11018396,1,238357,22, 8,55.0,55.0,,3D01013817,1,1.0
197,AF0000032587,AF01022288,2018-05-06 00:00:00,2018-05-06 15:35:18,5,11014463,1,237759,22, 8,42.0,42.0,,AF01022288,1,1.0
198,2I0000000279,2I01000192,2018-05-06 00:00:00,2018-05-06 15:46:19,28,11022956,1,238983,22, 9½,80.0,80.0,,2I01000192,1,1.0
199,0F0000074813,0F01051087,2018-05-06 00:00:00,2018-05-06 15:53:18,5,11020237,1,237886,22,11,110.0,99.0,,0F01051087,1,1.0
200,AF0000032598,AF01022298,2018-05-06 00:00:00,2018-05-06 16:06:37,5,11022660,1,238946,22,10,195.0,195.0,,AF01022298,1,
201,2I0000000287,2I01000197,2018-05-06 00:00:00,2018-05-06 16:07:58,28,11014463,1,237759,22, 8,42.0,42.0,,2I01000197,1,1.0
202,2F0000005229,2F01003812,2018-05-06 00:00:00,2018-05-06 16:24:34,25,10875777,1,218248,22, 9½,115.0,115.0,,2F01003812,1,1.0
203,2F0000005231,2F01003813,2018-05-06 00:00:00,2018-05-06 16:25:59,25,11014255,1,237740,22,10½,120.0,120.0,,2F01003813,1,1.0
204,2F0000005232,2F01003813,2018-05-06 00:00:00,2018-05-06 16:25:59,25,10998245,1,235715,22,10,190.0,190.0,,2F01003813,1,1.0
205,AF0000032602,AF01022301,2018-05-06 00:00:00,2018-05-06 16:43:20,5,11015336,1,237888,22,10½,110.0,99.0,,AF01022301,1,1.0
206,3D0000017951,3D01013828,2018-05-06 00:00:00,2018-05-06 16:43:29,33,10834852,1,212399,22,10½,150.0,150.0,,3D01013828,1,1.0
207,0F0000074839,0F01051107,2018-05-06 00:00:00,2018-05-06 16:45:40,5,10875371,1,218198,22, 9½,65.0,65.0,,0F01051107,1,1.0
208,3D0000017952,3D01013829,2018-05-06 00:00:00,2018-05-06 16:51:46,33,10838543,1,212932,22,12,168.0,168.0,,3D01013829,1,1.0
209,2I0000000300,2I01000206,2018-05-06 00:00:00,2018-05-06 17:11:36,28,11019057,1,238424,22,11,140.0,140.0,,2I01000206,1,1.0
210,3D0000017962,3D01013837,2018-05-06 00:00:00,2018-05-06 17:20:44,33,11014253,1,237740,22, 9½,120.0,120.0,,3D01013837,1,1.0
211,2F0000005242,2F01003821,2018-05-06 00:00:00,2018-05-06 17:50:07,25,11014207,1,237737,22,10,120.0,108.0,,2F01003821,1,1.0
212,2F0000005243,2F01003822,2018-05-06 00:00:00,2018-05-06 17:53:39,25,10767383,1,202529,22, 9,65.0,65.0,,2F01003822,1,1.0
213,2F0000005244,2F01003823,2018-05-06 00:00:00,2018-05-06 18:01:25,25,11016597,1,238110,22,11,130.0,130.0,,2F01003823,1,1.0
214,3D0000017967,3D01013843,2018-05-06 00:00:00,2018-05-06 18:02:55,33,10767383,1,202529,22, 9,65.0,65.0,,3D01013843,1,
215,3D0000017968,3D01013844,2018-05-06 00:00:00,2018-05-06 18:06:02,33,10767383,-1,202529,22, 9,65.0,-65.0,3D0000017967,3D01013843,1,
216,1B0000035133,1B01024138,2018-05-07 00:00:00,2018-05-07 11:31:09,11,11017770,1,238236,22, 8½,110.0,110.0,,1B01024138,1,1.0
217,3D0000017990,3D01013861,2018-05-07 00:00:00,2018-05-07 12:05:08,33,10973428,1,232416,22, 9,150.0,150.0,,3D01013861,1,1.0
218,0F0000074941,0F01051179,2018-05-07 00:00:00,2018-05-07 13:48:28,5,10895364,1,221055,22, 9½,230.0,230.0,,0F01051179,1,1.0
219,0F0000074942,0F01051179,2018-05-07 00:00:00,2018-05-07 13:48:28,5,10976656,1,232781,22, 9½,200.0,200.0,,0F01051179,1,1.0
220,0F0000074950,0F01051184,2018-05-07 00:00:00,2018-05-07 14:14:48,5,11017769,1,238236,22, 8,110.0,110.0,,0F01051184,1,1.0
221,AF0000032632,AF01022319,2018-05-07 00:00:00,2018-05-07 14:31:07,5,10830119,1,211737,22, 7,100.0,100.0,,AF01022319,1,1.0
222,3D0000018017,3D01013880,2018-05-07 00:00:00,2018-05-07 17:25:40,33,10767382,1,202529,22, 8½,65.0,65.0,,3D01013880,1,1.0
223,3D0000018019,3D01013882,2018-05-07 00:00:00,2018-05-07 18:05:54,33,11006151,1,236914,22,11,95.0,95.0,,3D01013882,1,1.0
224,2I0000000330,2I01000227,2018-05-07 00:00:00,2018-05-07 19:03:13,28,11020976,1,238650,22,10,195.0,195.0,,2I01000227,1,1.0
225,3D0000018034,3D01013894,2018-05-07 00:00:00,2018-05-07 19:10:45,33,10787966,1,205578,22,13,158.0,158.0,,3D01013894,1,1.0
226,3D0000018035,3D01013895,2018-05-07 00:00:00,2018-05-07 19:12:48,33,11017149,-1,237879,22, 9½,170.0,-136.0,3D0000017425,3D01013424,1,
227,3D0000018037,3D01013897,2018-05-07 00:00:00,2018-05-07 19:22:51,33,11027109,1,239561,22, 9,128.0,128.0,,3D01013897,1,1.0
228,3D0000018038,3D01013899,2018-05-07 00:00:00,2018-05-07 19:27:11,33,10991612,1,234855,22, 9½,120.0,102.0,,3D01013899,1,1.0
229,2I0000000333,2I01000230,2018-05-07 00:00:00,2018-05-07 19:55:25,28,10875780,1,218248,22,11,115.0,115.0,,2I01000230,1,
230,2I0000000334,2I01000230,2018-05-07 00:00:00,2018-05-07 19:55:25,28,11027032,1,239560,22, 8,128.0,128.0,,2I01000230,1,
231,0F0000075077,0F01051269,2018-05-07 00:00:00,2018-05-07 20:31:16,5,11021893,1,238813,22, 7,130.0,130.0,,0F01051269,1,1.0
232,2I0000000338,2I01000235,2018-05-08 00:00:00,2018-05-08 11:42:00,28,10958031,1,230355,22, 9,298.0,298.0,,2I01000235,1,
233,2I0000000339,2I01000236,2018-05-08 00:00:00,2018-05-08 12:13:37,28,10662835,1,187466,22,13,125.0,125.0,,2I01000236,1,1.0
234,1B0000035283,1B01024233,2018-05-08 00:00:00,2018-05-08 12:31:01,11,11026465,1,239449,22,11,150.0,150.0,,1B01024233,1,1.0
235,1B0000035288,1B01024234,2018-05-08 00:00:00,2018-05-08 12:37:43,11,11021205,1,238695,22, 7,35.0,35.0,,1B01024234,1,1.0
236,1B0000035292,1B01024236,2018-05-08 00:00:00,2018-05-08 12:48:15,11,10976189,1,232725,22,10,60.0,60.0,,1B01024236,1,1.0
237,0F0000075135,0F01051305,2018-05-08 00:00:00,2018-05-08 12:50:13,5,11021900,1,238813,22,10½,130.0,130.0,,0F01051305,1,1.0
238,0F0000075139,0F01051308,2018-05-08 00:00:00,2018-05-08 12:56:03,5,10751813,1,200383,22, 8,125.0,125.0,,0F01051308,1,1.0
239,2I0000000344,2I01000242,2018-05-08 00:00:00,2018-05-08 13:04:54,28,11006160,1,236916,22, 9,120.0,120.0,,2I01000242,1,1.0
240,0F0000075153,0F01051316,2018-05-08 00:00:00,2018-05-08 13:33:45,5,10983390,1,233679,22, 7,298.0,298.0,,0F01051316,1,1.0
241,AF0000032661,AF01022337,2018-05-08 00:00:00,2018-05-08 13:37:04,5,11016413,1,238093,22, 9,55.0,55.0,,AF01022337,1,1.0
242,1B0000035307,1B01024247,2018-05-08 00:00:00,2018-05-08 13:42:15,11,11020903,1,238660,22,11,225.0,225.0,,1B01024247,1,1.0
243,1B0000035308,1B01024247,2018-05-08 00:00:00,2018-05-08 13:42:15,11,10944923,1,228266,22,11,110.0,110.0,,1B01024247,1,1.0
244,1B0000035311,1B01024249,2018-05-08 00:00:00,2018-05-08 14:11:38,11,11014257,1,237740,22,11½,120.0,120.0,,1B01024249,1,1.0
245,1B0000035312,1B01024249,2018-05-08 00:00:00,2018-05-08 14:11:38,11,11017714,1,238089,22,12,145.0,145.0,,1B01024249,1,1.0
246,3E0000019693,3E01013658,2018-05-08 00:00:00,2018-05-08 15:29:37,34,11030391,1,240107,22,10,150.0,150.0,,3E01013658,1,
247,3D0000018069,3D01013925,2018-05-08 00:00:00,2018-05-08 18:05:14,33,10919624,-1,224700,22,11,45.0,-45.0,2I0000000245,2I01000171,3,
248,3D0000018070,3D01013925,2018-05-08 00:00:00,2018-05-08 18:05:14,33,10919625,1,224700,22,12,45.0,45.0,,3D01013925,3,1.0
249,0F0000075232,0F01051377,2018-05-08 00:00:00,2018-05-08 19:12:07,5,10982408,1,233566,22, 8,168.0,168.0,,0F01051377,1,1.0
250,3D0000018076,3D01013931,2018-05-08 00:00:00,2018-05-08 19:20:44,33,11014463,1,237759,22, 8,42.0,42.0,,3D01013931,1,1.0
251,0F0000075249,0F01051388,2018-05-08 00:00:00,2018-05-08 19:59:49,5,11020931,1,238663,22,12,195.0,195.0,,0F01051388,1,1.0
252,BB0000012188,BB01008289,2018-05-09 00:00:00,2018-05-09 12:13:40,11,11021206,1,238695,22, 8,35.0,35.0,,BB01008289,1,1.0
253,0F0000075323,0F01051439,2018-05-09 00:00:00,2018-05-09 12:23:29,5,10989662,1,234563,22, 8,120.0,102.0,,0F01051439,1,1.0
254,3E0000019731,3E01013685,2018-05-09 00:00:00,2018-05-09 12:39:41,34,11016497,1,238099,22,12,140.0,140.0,,3E01013685,1,1.0
255,3D0000018092,3D01013945,2018-05-09 00:00:00,2018-05-09 13:04:27,33,11014468,1,237759,22,13,42.0,42.0,,3D01013945,1,1.0
256,0F0000075363,0F01051465,2018-05-09 00:00:00,2018-05-09 14:10:12,5,11021102,1,238679,22,10,255.0,255.0,,0F01051465,1,1.0
257,0F0000075369,0F01051468,2018-05-09 00:00:00,2018-05-09 14:16:19,5,11014464,1,237759,22, 9,42.0,42.0,,0F01051468,1,1.0
258,AF0000032708,AF01022368,2018-05-09 00:00:00,2018-05-09 14:55:27,5,11032377,1,240316,22,10,275.0,275.0,,AF01022368,1,
259,AF0000032709,AF01022368,2018-05-09 00:00:00,2018-05-09 14:55:27,5,10966670,1,231299,22, 9,110.0,110.0,,AF01022368,1,
260,BB0000012201,BB01008298,2018-05-09 00:00:00,2018-05-09 15:17:01,11,11016455,1,238096,22,10½,120.0,120.0,,BB01008298,1,1.0
261,2F0000005461,2F01003971,2018-05-09 00:00:00,2018-05-09 19:49:43,25,11021900,1,238813,22,10½,130.0,130.0,,2F01003971,1,1.0
262,2F0000005469,2F01003974,2018-05-09 00:00:00,2018-05-09 20:10:01,25,10888801,1,220231,22,11,128.0,128.0,,2F01003974,1,1.0
263,3D0000018129,3D01013980,2018-05-09 00:00:00,2018-05-09 20:45:35,33,11016589,1,238110,22, 7,130.0,130.0,,3D01013980,1,
264,3D0000018130,3D01013981,2018-05-09 00:00:00,2018-05-09 20:46:58,33,11016589,-1,238110,22, 7,130.0,-130.0,3D0000018129,3D01013980,3,
265,3D0000018131,3D01013981,2018-05-09 00:00:00,2018-05-09 20:46:58,33,11016589,1,238110,22, 7,130.0,130.0,,3D01013981,3,3.0
266,3E0000019799,3E01013724,2018-05-10 00:00:00,2018-05-10 11:21:06,34,10976504,1,232769,22,11,200.0,200.0,,3E01013724,1,1.0
267,3E0000019800,3E01013724,2018-05-10 00:00:00,2018-05-10 11:21:06,34,11048608,1,242553,22,10½,220.0,220.0,,3E01013724,1,1.0
268,3E0000019801,3E01013724,2018-05-10 00:00:00,2018-05-10 11:21:06,34,11020088,1,238509,22,10,100.0,100.0,,3E01013724,1,1.0
269,3E0000019802,3E01013724,2018-05-10 00:00:00,2018-05-10 11:21:06,34,11020095,1,238510,22,10,100.0,100.0,,3E01013724,1,1.0
270,3E0000019818,3E01013735,2018-05-10 00:00:00,2018-05-10 13:57:58,34,10976538,1,232772,22, 8½,200.0,200.0,,3E01013735,1,1.0
271,0F0000075637,0F01051650,2018-05-10 00:00:00,2018-05-10 15:53:14,5,11053640,1,243268,22,10,160.0,160.0,,0F01051650,1,1.0
272,0F0000075662,0F01051665,2018-05-10 00:00:00,2018-05-10 17:04:56,5,11020899,1,238660,22, 7,225.0,225.0,,0F01051665,1,1.0
273,0F0000075663,0F01051665,2018-05-10 00:00:00,2018-05-10 17:04:56,5,11021713,1,238789,22, 7,55.0,55.0,,0F01051665,1,1.0
274,3E0000019889,3E01013773,2018-05-10 00:00:00,2018-05-10 19:37:02,34,11014196,1,237736,22,11,120.0,108.0,,3E01013773,1,1.0
275,3E0000019890,3E01013773,2018-05-10 00:00:00,2018-05-10 19:37:02,34,11017265,1,238160,22,10½,75.0,67.5,,3E01013773,1,1.0
276,3E0000019891,3E01013773,2018-05-10 00:00:00,2018-05-10 19:37:02,34,11027044,1,239559,22,11,128.0,128.0,,3E01013773,1,1.0
277,3D0000018219,3D01014044,2018-05-11 00:00:00,2018-05-11 11:08:33,33,11016589,-1,238110,22, 7,130.0,-130.0,3D0000018131,3D01013981,3,3.0
278,3D0000018220,3D01014044,2018-05-11 00:00:00,2018-05-11 11:08:33,33,11016591,1,238110,22, 8,130.0,130.0,,3D01014044,3,1.0
279,2F0000005527,2F01004017,2018-05-11 00:00:00,2018-05-11 12:13:03,25,10967806,1,231508,22, 8,85.0,85.0,,2F01004017,1,1.0
280,0F0000075847,0F01051784,2018-05-11 00:00:00,2018-05-11 12:42:59,5,11026997,1,239549,22, 8,128.0,128.0,,0F01051784,1,1.0
281,3D0000018236,3D01014058,2018-05-11 00:00:00,2018-05-11 14:18:58,33,10922151,1,225006,22,11,95.0,95.0,,3D01014058,1,1.0
282,2I0000000480,2I01000345,2018-05-11 00:00:00,2018-05-11 14:40:17,28,10903593,-1,222424,22,10,178.0,-178.0,2I0000000164,2I01000116,3,
283,2I0000000481,2I01000345,2018-05-11 00:00:00,2018-05-11 14:40:17,28,10903594,1,222424,22,11,178.0,178.0,,2I01000345,3,1.0
284,0F0000075916,0F01051833,2018-05-11 00:00:00,2018-05-11 15:11:28,5,11022762,1,238962,22, 8,200.0,200.0,,0F01051833,1,1.0
285,2I0000000489,2I01000350,2018-05-11 00:00:00,2018-05-11 16:02:11,28,11014029,1,237723,22,12,180.0,180.0,,2I01000350,1,1.0
286,AF0000032875,AF01022476,2018-05-11 00:00:00,2018-05-11 16:10:28,5,11016453,1,238096,22, 9½,120.0,120.0,,AF01022476,1,1.0
287,0F0000075940,0F01051851,2018-05-11 00:00:00,2018-05-11 16:11:29,5,11021710,1,238788,22,11,55.0,55.0,,0F01051851,1,
288,0F0000075945,0F01051854,2018-05-11 00:00:00,2018-05-11 16:19:50,5,11026461,1,239449,22, 9,150.0,150.0,,0F01051854,1,1.0
289,2I0000000503,2I01000358,2018-05-11 00:00:00,2018-05-11 16:49:03,28,10967808,1,231508,22, 9,85.0,85.0,,2I01000358,1,1.0
290,0F0000075976,0F01051877,2018-05-11 00:00:00,2018-05-11 17:35:05,5,10944919,1,228266,22, 9,110.0,110.0,,0F01051877,1,1.0
292,AF0000032890,AF01022486,2018-05-11 00:00:00,2018-05-11 17:40:49,5,11014126,1,237731,22, 8½,120.0,120.0,,AF01022486,1,
293,0F0000075991,0F01051886,2018-05-11 00:00:00,2018-05-11 18:08:43,5,11016754,1,238123,22, 8½,140.0,140.0,,0F01051886,1,1.0
294,3D0000018255,3D01014072,2018-05-11 00:00:00,2018-05-11 18:33:18,33,10794335,1,206411,22, 9,150.0,150.0,,3D01014072,1,1.0
295,3D0000018259,3D01014076,2018-05-11 00:00:00,2018-05-11 19:25:19,33,11026759,1,239505,22,11,158.0,158.0,,3D01014076,1,1.0
296,3D0000018260,3D01014076,2018-05-11 00:00:00,2018-05-11 19:25:19,33,11026766,1,239506,22,11,158.0,158.0,,3D01014076,1,1.0
297,0F0000076039,0F01051922,2018-05-11 00:00:00,2018-05-11 19:40:37,5,11014463,1,237759,22, 8,42.0,42.0,,0F01051922,1,1.0
298,0F0000076050,0F01051930,2018-05-11 00:00:00,2018-05-11 19:58:59,5,11014092,1,237728,22,11,140.0,112.0,,0F01051930,1,
299,AF0000032989,AF01022546,2018-05-12 00:00:00,2018-05-12 11:27:34,5,11021516,1,238752,22, 8,150.0,150.0,,AF01022546,1,1.0
300,2I0000000543,2I01000387,2018-05-12 00:00:00,2018-05-12 11:37:47,28,10919614,1,224699,22, 8,45.0,45.0,,2I01000387,1,1.0
301,2F0000005621,2F01004080,2018-05-12 00:00:00,2018-05-12 12:25:51,25,10954871,1,229859,22, 9,158.0,158.0,,2F01004080,1,1.0
302,3D0000018297,3D01014106,2018-05-12 00:00:00,2018-05-12 13:00:02,33,10830136,1,211738,22, 9,100.0,100.0,,3D01014106,1,1.0
303,0F0000076240,0F01052049,2018-05-12 00:00:00,2018-05-12 13:01:44,5,10833028,1,212113,22,10,150.0,150.0,,0F01052049,1,
304,3E0000020008,3E01013851,2018-05-12 00:00:00,2018-05-12 13:16:26,34,11015772,1,238046,22,11,168.0,168.0,,3E01013851,1,1.0
305,0F0000076281,0F01052075,2018-05-12 00:00:00,2018-05-12 13:52:54,5,11002037,1,236177,22, 9,130.0,79.98,,0F01052075,1,1.0
306,3D0000018319,3D01014118,2018-05-12 00:00:00,2018-05-12 14:07:36,33,11016661,1,238107,22,10½,100.0,100.0,,3D01014118,1,1.0
307,0F0000076296,0F01052087,2018-05-12 00:00:00,2018-05-12 14:11:34,5,11018400,1,238357,22,12,55.0,55.0,,0F01052087,1,1.0
308,AF0000033125,AF01022638,2018-05-12 00:00:00,2018-05-12 15:00:38,5,11027125,1,239507,22, 9,158.0,158.0,,AF01022638,1,1.0
309,AF0000033126,AF01022638,2018-05-12 00:00:00,2018-05-12 15:00:38,5,10922142,1,225005,22, 9,95.0,95.0,,AF01022638,1,1.0
310,AF0000033129,AF01022641,2018-05-12 00:00:00,2018-05-12 15:03:25,5,11026480,1,239452,22,12,115.0,115.0,,AF01022641,1,
311,2F0000005667,2F01004113,2018-05-12 00:00:00,2018-05-12 15:05:04,25,10974611,-1,232549,22,11,150.0,-150.0,2F0000004748,2F01003490,1,
312,3D0000018332,3D01014129,2018-05-12 00:00:00,2018-05-12 15:17:36,33,10662825,1,187466,22, 8,125.0,125.0,,3D01014129,1,1.0
313,3D0000018333,3D01014129,2018-05-12 00:00:00,2018-05-12 15:17:36,33,10701361,1,192951,22, 7,195.0,195.0,,3D01014129,1,1.0
314,2I0000000591,2I01000414,2018-05-12 00:00:00,2018-05-12 15:21:43,28,10919613,1,224699,22, 7,45.0,45.0,,2I01000414,1,1.0
315,0F0000076360,0F01052134,2018-05-12 00:00:00,2018-05-12 15:39:23,5,11029359,1,239916,22, 9,120.0,120.0,,0F01052134,1,1.0
316,3E0000020065,3E01013885,2018-05-12 00:00:00,2018-05-12 15:42:49,34,11014499,1,237762,22, 8,140.0,140.0,,3E01013885,1,1.0
317,2I0000000597,2I01000417,2018-05-12 00:00:00,2018-05-12 15:52:39,28,11020815,1,238643,22, 9,55.0,55.0,,2I01000417,1,1.0
318,AF0000033161,AF01022665,2018-05-12 00:00:00,2018-05-12 16:00:12,5,10833028,-1,212113,22,10,150.0,-150.0,0F0000076240,0F01052049,3,
319,AF0000033162,AF01022665,2018-05-12 00:00:00,2018-05-12 16:00:12,5,10833027,1,212113,22, 9½,150.0,150.0,,AF01022665,3,1.0
320,2F0000005695,2F01004132,2018-05-12 00:00:00,2018-05-12 16:10:15,25,10996571,1,235469,22, 9,130.0,110.5,,2F01004132,1,1.0
321,AF0000033178,AF01022677,2018-05-12 00:00:00,2018-05-12 16:29:55,5,11014462,1,237759,22, 7,42.0,42.0,,AF01022677,1,1.0
322,3E0000020079,3E01013893,2018-05-12 00:00:00,2018-05-12 16:33:52,34,10996574,1,235469,22,10½,130.0,110.5,,3E01013893,1,1.0
323,3D0000018351,3D01014143,2018-05-12 00:00:00,2018-05-12 16:34:14,33,10965574,1,231118,22,10,175.0,175.0,,3D01014143,1,1.0
324,2I0000000617,2I01000427,2018-05-12 00:00:00,2018-05-12 16:38:04,28,11026988,1,239546,22,14,128.0,128.0,,2I01000427,1,
325,1B0000036096,1B01024774,2018-05-12 00:00:00,2018-05-12 16:38:15,11,10825060,1,210863,22, 8½,100.0,100.0,,1B01024774,1,1.0
326,2I0000000618,2I01000428,2018-05-12 00:00:00,2018-05-12 16:40:50,28,10875777,1,218248,22, 9½,115.0,115.0,,2I01000428,1,
327,3D0000018355,3D01014147,2018-05-12 00:00:00,2018-05-12 16:50:04,33,11017359,1,238169,22, 8,220.0,220.0,,3D01014147,1,1.0
328,3D0000018356,3D01014147,2018-05-12 00:00:00,2018-05-12 16:50:04,33,10944921,1,228266,22,10,110.0,110.0,,3D01014147,1,1.0
329,3E0000020081,3E01013895,2018-05-12 00:00:00,2018-05-12 16:54:43,34,11026760,1,239505,22,12,158.0,158.0,,3E01013895,1,1.0
330,3E0000020082,3E01013896,2018-05-12 00:00:00,2018-05-12 16:56:43,34,10875763,1,218247,22, 9,115.0,115.0,,3E01013896,1,1.0
331,3D0000018359,3D01014150,2018-05-12 00:00:00,2018-05-12 16:58:39,33,11020808,1,238645,22,10,75.0,75.0,,3D01014150,1,1.0
332,2I0000000622,2I01000432,2018-05-12 00:00:00,2018-05-12 17:02:08,28,10919618,1,224699,22,12,45.0,45.0,,2I01000432,1,
333,2I0000000623,2I01000432,2018-05-12 00:00:00,2018-05-12 17:02:08,28,10924847,1,225369,22,12,110.0,110.0,,2I01000432,1,
334,2I0000000624,2I01000432,2018-05-12 00:00:00,2018-05-12 17:02:08,28,10954874,1,229859,22,12,158.0,158.0,,2I01000432,1,
335,2I0000000625,2I01000432,2018-05-12 00:00:00,2018-05-12 17:02:08,28,11027128,1,239507,22,12,158.0,158.0,,2I01000432,1,
336,3E0000020090,3E01013901,2018-05-12 00:00:00,2018-05-12 17:17:25,34,11021898,1,238813,22, 9½,130.0,130.0,,3E01013901,1,1.0
337,2I0000000631,2I01000436,2018-05-12 00:00:00,2018-05-12 17:22:44,28,11014347,1,237750,22,10½,160.0,128.0,,2I01000436,1,1.0
338,2I0000000640,2I01000443,2018-05-12 00:00:00,2018-05-12 17:39:31,28,11016404,1,238092,22,11,130.0,130.0,,2I01000443,1,1.0
339,2I0000000649,2I01000447,2018-05-12 00:00:00,2018-05-12 18:08:43,28,10976536,1,232772,22, 7½,200.0,200.0,,2I01000447,1,1.0
340,2I0000000650,2I01000448,2018-05-12 00:00:00,2018-05-12 18:14:38,28,11026500,1,239451,22, 9,120.0,120.0,,2I01000448,1,1.0
341,2I0000000653,2I01000450,2018-05-12 00:00:00,2018-05-12 18:45:03,28,11027640,1,239646,22,12,100.0,100.0,,2I01000450,1,1.0
342,2I0000000656,2I01000453,2018-05-12 00:00:00,2018-05-12 19:06:12,28,10931908,1,226449,22,10,140.0,140.0,,2I01000453,1,
343,2I0000000661,2I01000456,2018-05-12 00:00:00,2018-05-12 19:29:08,28,10875777,-1,218248,22, 9½,115.0,-115.0,2I0000000618,2I01000428,1,
344,2I0000000664,2I01000457,2018-05-12 00:00:00,2018-05-12 19:33:44,28,10875776,1,218248,22, 9,115.0,115.0,,2I01000457,1,1.0
345,2I0000000667,2I01000460,2018-05-12 00:00:00,2018-05-12 20:09:12,28,10982418,1,233567,22,10,168.0,168.0,,2I01000460,1,1.0
346,2I0000000668,2I01000461,2018-05-12 00:00:00,2018-05-12 20:15:33,28,11025626,1,239328,22,10,110.0,110.0,,2I01000461,1,1.0
347,2I0000000672,2I01000465,2018-05-12 00:00:00,2018-05-12 20:31:27,28,10931908,-1,226449,22,10,140.0,-140.0,2I0000000656,2I01000453,3,
348,2I0000000673,2I01000465,2018-05-12 00:00:00,2018-05-12 20:31:27,28,10931909,1,226449,22,10½,140.0,140.0,,2I01000465,3,1.0
349,3D0000018427,3D01014195,2018-05-13 00:00:00,2018-05-13 11:52:16,33,10872252,1,217736,22, 8½,75.0,75.0,,3D01014195,1,1.0
350,0F0000076529,0F01052242,2018-05-13 00:00:00,2018-05-13 12:45:11,5,11018396,1,238357,22, 8,55.0,55.0,,0F01052242,1,1.0
351,2F0000005732,2F01004157,2018-05-13 00:00:00,2018-05-13 12:48:12,25,10924841,1,225369,22, 9,110.0,110.0,,2F01004157,1,1.0
352,3D0000018440,3D01014205,2018-05-13 00:00:00,2018-05-13 13:20:44,33,11019083,1,238427,22,11,140.0,140.0,,3D01014205,1,1.0
353,2I0000000693,2I01000479,2018-05-13 00:00:00,2018-05-13 13:58:06,28,10997470,1,235644,22, 9,195.0,195.0,,2I01000479,1,1.0
354,3D0000018444,3D01014208,2018-05-13 00:00:00,2018-05-13 13:59:01,33,10794342,1,206412,22, 9,140.0,140.0,,3D01014208,1,1.0
355,2I0000000698,2I01000482,2018-05-13 00:00:00,2018-05-13 14:29:07,28,10849551,1,214317,22, 9½,85.0,85.0,,2I01000482,1,1.0
356,3D0000018450,3D01014213,2018-05-13 00:00:00,2018-05-13 14:34:11,33,10928618,1,226023,22, 8,195.0,195.0,,3D01014213,1,
357,3D0000018452,3D01014215,2018-05-13 00:00:00,2018-05-13 14:41:31,33,10939280,1,227519,22,10,90.0,90.0,,3D01014215,1,
358,3D0000018453,3D01014216,2018-05-13 00:00:00,2018-05-13 14:43:34,33,11014344,1,237750,22, 9,160.0,128.0,,3D01014216,1,1.0
359,3D0000018454,3D01014216,2018-05-13 00:00:00,2018-05-13 14:43:34,33,10874920,1,218149,22, 9,100.0,100.0,,3D01014216,1,1.0
360,3D0000018455,3D01014216,2018-05-13 00:00:00,2018-05-13 14:43:34,33,10972598,1,232251,22, 9,160.0,144.0,,3D01014216,1,1.0
361,3D0000018459,3D01014218,2018-05-13 00:00:00,2018-05-13 14:54:11,33,10966068,1,231229,22, 9,95.0,95.0,,3D01014218,1,1.0
362,AF0000033296,AF01022754,2018-05-13 00:00:00,2018-05-13 15:08:02,5,11014252,1,237740,22, 9,120.0,120.0,,AF01022754,1,1.0
363,3D0000018470,3D01014227,2018-05-13 00:00:00,2018-05-13 15:21:39,33,11020791,1,238647,22, 9,75.0,75.0,,3D01014227,1,1.0
364,2I0000000705,2I01000489,2018-05-13 00:00:00,2018-05-13 15:35:49,28,10989707,-1,234566,22,11,120.0,-102.0,2I0000000267,2I01000184,1,
365,2I0000000707,2I01000491,2018-05-13 00:00:00,2018-05-13 15:41:01,28,11014038,1,237724,22,10,180.0,180.0,,2I01000491,1,1.0
